SAMPLE_NAME	CLUSTER_1	CLUSTER_2	CLUSTER_3
sample_4976	0.09042220833703804	0.4991500591255687	0.4104277325373933
sample_4977	0.7341321682111869	0.2528274434725793	0.013040388316233787
sample_4978	0.11662167781648866	0.27434669742470214	0.6090316247588092
sample_4979	0.444025017945593	0.33900078613138135	0.21697419592302555
sample_4980	0.39780356287665264	0.1192128861655588	0.48298355095778855
sample_4981	0.2659373355339867	0.5792148328628665	0.1548478316031469
sample_4982	0.3676466436847386	0.4907425833419623	0.1416107729732991
sample_4983	0.02266906863909544	0.4501203691712068	0.5272105621896978
sample_4984	0.12348395699097428	0.4598630197066022	0.41665302330242365
sample_4985	0.2673420686610403	0.4649369559453563	0.26772097539360323
sample_4986	0.2698913069291307	0.09858126765755598	0.6315274254133133
sample_4987	0.2899398494690542	0.21507514624615956	0.4949850042847862
sample_4988	0.8175538170681275	0.09342111972674817	0.08902506320512434
sample_4989	0.12956329725569166	0.04887968880138362	0.8215570139429247
sample_4990	0.10815244209139213	0.3931167856379041	0.4987307722707038
sample_4991	0.30571741596613106	0.4813327002247441	0.21294988380912486
sample_4992	0.4252894451316934	0.44802584248583005	0.12668471238247667
sample_4993	0.5613266092657428	0.41050071951147055	0.02817267122278651
sample_4994	0.10203746521796775	0.5188208238974658	0.37914171088456644
sample_4995	0.34824452358085756	0.4263141266407875	0.22544134977835484
sample_4996	0.36805222874230537	0.015065912433542794	0.6168818588241518
sample_4997	0.631207039056524	0.14328334130873796	0.22550961963473803
sample_4998	0.47884738148660233	0.3613798199699497	0.15977279854344792
sample_4999	0.5652970588597601	0.2742898166768964	0.16041312446334352
sample_5000	0.525463023314029	0.36922135326094696	0.10531562342502405
sample_5001	0.22989872991647198	0.42419426106981106	0.34590700901371696
sample_5002	0.21549507978353502	0.4390725349543057	0.34543238526215936
sample_5003	0.4967935050649105	0.42217424172792173	0.08103225320716781
sample_5004	0.30889809861291034	0.09866923543491724	0.5924326659521724
sample_5005	0.20686614834203018	0.4145216247354257	0.3786122269225442
sample_5006	0.18879690162505958	0.35401830473685353	0.457184793638087
sample_5007	0.5214746892123059	0.21581226966710695	0.2627130411205872
sample_5008	0.3680168472741375	0.20182283578518817	0.43016031694067425
sample_5009	0.2851167894546551	0.20108582919121815	0.5137973813541267
sample_5010	0.08389934528555999	0.7397960192524459	0.176304635461994
sample_5011	0.2590973342064356	0.4016874394499697	0.3392152263435947
sample_5012	0.17302941457212015	0.555916747258959	0.2710538381689209
sample_5013	0.6258213649680852	0.13324395576604997	0.24093467926586487
sample_5014	0.19097109817044677	0.7166348405629245	0.09239406126662879
sample_5015	0.416944742161074	0.40296886420325945	0.1800863936356665
sample_5016	0.17671113869551316	0.31949010160974833	0.5037987596947386
sample_5017	0.28762420076090356	0.3320567551289803	0.38031904411011613
sample_5018	0.2929769219569624	0.30072250963256725	0.4063005684104704
sample_5019	0.5225969735260463	0.3758057437498347	0.10159728272411897
sample_5020	0.6394805172613934	0.34733566800166166	0.013183814736944893
sample_5021	0.784875092715921	0.16223859602509838	0.05288631125898064
sample_5022	0.3729962669089835	0.21579595687678266	0.4112077762142338
sample_5023	0.31736108065113533	0.20689867123133618	0.47574024811752846
sample_5024	0.20160096670689623	0.10247345082643593	0.6959255824666678
sample_5025	0.9291474234506671	0.012837531705668708	0.058015044843664286
sample_5026	0.3439608289896116	0.33949186038112295	0.31654731062926544
sample_5027	0.3035505852277871	0.4092621181704666	0.28718729660174613
sample_5028	0.23751000891051918	0.6642422890780262	0.0982477020114546
sample_5029	0.6738882138100135	0.01009489981472061	0.31601688637526587
sample_5030	0.5666798111277296	0.06655678890911798	0.36676339996315244
sample_5031	0.6664201022224019	0.18531717144501256	0.14826272633258555
sample_5032	0.4302999518199146	0.09220533642835756	0.4774947117517278
sample_5033	0.2579625335571734	0.34885927405364986	0.3931781923891768
sample_5034	0.29719140504702746	0.39667784852748494	0.3061307464254875
sample_5035	0.1658387233720664	0.20306535957797914	0.6310959170499545
sample_5036	0.34053790518805327	0.2756291198473487	0.38383297496459806
sample_5037	0.41657768434978887	0.05332507734601415	0.530097238304197
sample_5038	0.15844490299287223	0.22656635334541236	0.6149887436617153
sample_5039	0.6116781748741476	0.20145520857468247	0.18686661655117004
sample_5040	0.13567018012993293	0.6918635168227764	0.17246630304729083
sample_5041	0.2262743698834167	0.3752229961238352	0.39850263399274816
sample_5042	0.6487288592548941	0.08904255600470747	0.2622285847403985
sample_5043	0.32824444692055504	0.4710641941071587	0.20069135897228613
sample_5044	0.31896957243403573	0.3356426088598481	0.3453878187061162
sample_5045	0.2132790124637736	0.2682073427888182	0.5185136447474082
sample_5046	0.19167058639648038	0.45563462289619655	0.3526947907073232
sample_5047	0.3769583091171513	0.4185142532207853	0.20452743766206338
sample_5048	0.670738118795146	0.041028204329926925	0.288233676874927
sample_5049	0.4279178075641677	0.2401638340813707	0.3319183583544616
sample_5050	0.33229239268322935	0.4017663551705828	0.2659412521461878
sample_5051	0.3596629780835973	0.33312973985019156	0.30720728206621123
sample_5052	0.16038313001279053	0.025778558771209013	0.8138383112160005
sample_5053	0.3530565436238881	0.20652127385593214	0.44042218252017973
sample_5054	0.15324961069063617	0.30703372819526176	0.539716661114102
sample_5055	0.19636037036513018	0.5292710872877907	0.2743685423470792
sample_5056	0.39246102796002535	0.27638317154433883	0.33115580049563587
sample_5057	0.4374023276773652	0.03272810318207819	0.5298695691405566
sample_5058	0.35094844967548183	0.46054795669275567	0.1885035936317625
sample_5059	0.3936513621472442	0.3627427992889303	0.2436058385638256
sample_5060	0.4928045448332893	0.45499457094766343	0.05220088421904717
sample_5061	0.42657947272188584	0.1945286216744898	0.37889190560362423
sample_5062	0.5401367994803183	0.4478320551125727	0.012031145407108802
sample_5063	0.37843215931667185	0.255807038973965	0.36576080170936315
sample_5064	0.4270785280237551	0.34693838666662286	0.22598308530962194
sample_5065	0.10340155746099723	0.5437005195521226	0.3528979229868802
sample_5066	0.4721186115342786	0.4818167728951042	0.046064615570617196
sample_5067	0.37413045949414764	0.35020943087599954	0.27566010962985277
sample_5068	0.20751895086724317	0.26386773340937636	0.5286133157233806
sample_5069	0.36200705677492084	0.3681535185865926	0.2698394246384865
sample_5070	0.009737300771356327	0.8689133545758605	0.12134934465278312
sample_5071	0.1570940782550914	0.49295328533550387	0.3499526364094047
sample_5072	0.43075685847816814	0.04523042450383583	0.524012717017996
sample_5073	0.09263098214287543	0.2890451735480804	0.6183238443090442
sample_5074	0.01706645524597337	0.4924468570461382	0.4904866877078884
sample_5075	0.3650622952764487	0.49558306512214195	0.1393546396014093
sample_5076	0.23981916581162338	0.4818584021692408	0.27832243201913576
sample_5077	0.5354083456149584	0.3098506016057624	0.15474105277927913
sample_5078	0.46421196675873094	0.28275608997551166	0.2530319432657574
sample_5079	0.3529000081118612	0.5105014894714346	0.13659850241670418
sample_5080	0.5601771087232074	0.27511602479497993	0.16470686648181265
sample_5081	0.2171974278105018	0.5151783251837063	0.2676242470057918
sample_5082	0.19044159389727228	0.40217080478515216	0.4073876013175755
sample_5083	0.280538758201143	0.3758296133025835	0.3436316284962734
sample_5084	0.20961667790488542	0.49410220402642574	0.29628111806868884
sample_5085	0.5833221026658122	0.3799391971778063	0.03673870015638156
sample_5086	0.4429925155434066	0.3880038308950803	0.16900365356151312
sample_5087	0.08239501066711495	0.5262444889876111	0.3913605003452739
sample_5088	0.2779683934503355	0.5165462584820705	0.20548534806759403
sample_5089	0.18147403297103418	0.5309919810188872	0.28753398601007846
sample_5090	0.1241659203221582	0.014083956948449104	0.8617501227293927
sample_5091	0.45702775078209096	0.5395639549242084	0.003408294293700673
sample_5092	0.17348300248334814	0.4081363626584642	0.41838063485818766
sample_5093	0.49067218946604485	0.09154033711915074	0.41778747341480443
sample_5094	0.28378242886672894	0.49901471133562547	0.21720285979764553
sample_5095	0.33733075587280054	0.43651478860523735	0.22615445552196217
sample_5096	0.08216628449063852	0.4188406944687223	0.49899302104063914
sample_5097	0.3139414036700093	0.2807366913742403	0.4053219049557504
sample_5098	0.456926176940257	0.1352059590846621	0.4078678639750809
sample_5099	0.25772000136147444	0.2700328133260403	0.4722471853124853
sample_5100	0.14848963300298434	0.4956119055473289	0.3558984614496866
sample_5101	0.4670244857277224	0.16945156566586878	0.36352394860640874
sample_5102	0.40293945268813947	0.2867073430494609	0.31035320426239954
sample_5103	0.2797874501529129	0.32721898849539327	0.39299356135169394
sample_5104	0.6211548563176683	0.16104618077422553	0.21779896290810616
sample_5105	0.6105526678918745	0.38597613218470345	0.003471199923422024
sample_5106	0.09632400880594447	0.6397964719369887	0.26387951925706676
sample_5107	0.3318033539304835	0.3351513119011503	0.3330453341683662
sample_5108	0.03905481152162855	0.4539962655159556	0.5069489229624158
sample_5109	0.07377602879924545	0.303030098177869	0.6231938730228854
sample_5110	0.12480328808302782	0.2686113588831219	0.6065853530338503
sample_5111	0.31578539720997456	0.5296334913291625	0.1545811114608628
sample_5112	0.2174667391125734	0.4460231114829194	0.33651014940450724
sample_5113	0.29871999237834573	0.3618852909934138	0.33939471662824044
sample_5114	0.3601473086452719	0.013374889976302883	0.6264778013784252
sample_5115	0.04604270501268643	0.24071998589919721	0.7132373090881163
sample_5116	0.32626423537446403	0.26978691455153025	0.40394885007400577
sample_5117	0.054235265270984316	0.5621901509216607	0.38357458380735504
sample_5118	0.32737708864419535	0.3462881235461605	0.32633478780964414
sample_5119	0.5103185018508232	0.19064900838797155	0.2990324897612052
sample_5120	0.7775461668044114	0.16827221433871367	0.054181618856875106
sample_5121	0.3200497448681381	0.6005618558463931	0.07938839928546886
sample_5122	0.09662745869026343	0.24045314658505024	0.6629193947246864
sample_5123	0.430209989249375	0.18931629607066783	0.3804737146799573
sample_5124	0.2616727103150831	0.21363347536033528	0.5246938143245816
sample_5125	0.4612920799117658	0.5045302696192364	0.03417765046899795
sample_5126	0.28906721674793223	0.5246152492914675	0.18631753396060027
sample_5127	0.07400264588307752	0.36745379838859266	0.5585435557283298
sample_5128	0.6062879540681422	0.30350057089076204	0.09021147504109582
sample_5129	0.30387520556835307	0.21090613520239718	0.4852186592292498
sample_5130	0.6990135927607736	0.25768176731752895	0.04330463992169748
sample_5131	0.08187467105819182	0.39051282010176425	0.527612508840044
sample_5132	0.4515780771505561	0.42650272215546176	0.12191920069398204
sample_5133	0.33713431675048494	0.050472799212031634	0.6123928840374835
sample_5134	0.2059351307821983	0.42943399303727614	0.36463087618052553
sample_5135	0.36214653629158466	0.18506648796507738	0.452786975743338
sample_5136	0.3209169566039325	0.3105550045900833	0.36852803880598434
sample_5137	0.0668507569281863	0.28315201963288944	0.6499972234389243
sample_5138	0.5412077017885855	0.10363810693816015	0.3551541912732544
sample_5139	0.22713805358987832	0.30098415200912776	0.4718777944009939
sample_5140	0.16174166485295088	0.697390618091604	0.14086771705544518
sample_5141	0.17092335360520164	0.32285563278606644	0.506221013608732
sample_5142	0.361413031245667	0.3303691711683942	0.3082177975859387
sample_5143	0.3424221637828963	0.06066118053207198	0.5969166556850317
sample_5144	0.2911890538034195	0.2840956911304582	0.42471525506612223
sample_5145	0.5494936727592077	0.44046649778212155	0.010039829458670694
sample_5146	0.5938256085928074	0.3790833830807448	0.027091008326447848
sample_5147	0.1255991508728193	0.3030927119324661	0.5713081371947145
sample_5148	0.10246862094622979	0.5181345420210515	0.37939683703271876
sample_5149	0.30942988680907874	0.42097715438065375	0.26959295881026757
sample_5150	0.3229931744545074	0.22197290629510086	0.45503391925039155
sample_5151	0.7661018059451121	0.0313892824150838	0.2025089116398041
sample_5152	0.4960434987360097	0.053718203844060536	0.4502382974199297
sample_5153	0.09757135688402198	0.6999712472483456	0.20245739586763242
sample_5154	0.41960000653399787	0.32604242693907487	0.2543575665269272
sample_5155	0.42850190810967614	0.13985032597114888	0.4316477659191749
sample_5156	0.07583749544048986	0.4460364389790394	0.47812606558047066
sample_5157	0.16260477720754316	0.7232983628546257	0.11409685993783113
sample_5158	0.29319278663288434	0.2948395928515719	0.4119676205155436
sample_5159	0.11902147689500797	0.5816485523996204	0.2993299707053715
sample_5160	0.20995574053172916	0.7750638781656402	0.014980381302630796
sample_5161	0.5116670896153995	0.1974167927085479	0.29091611767605263
sample_5162	0.2343660595673648	0.47091731482088056	0.29471662561175466
sample_5163	0.10610424299001191	0.07714906568269729	0.8167466913272908
sample_5164	0.19846396930367455	0.22753014564708118	0.5740058850492442
sample_5165	0.2719582871475129	0.11448778815414663	0.6135539246983405
sample_5166	0.5492221869644262	0.06513321840728237	0.3856445946282916
sample_5167	0.12596241625641016	0.6493615346697347	0.22467604907385516
sample_5168	0.07993124583142283	0.4191504847329808	0.5009182694355964
sample_5169	0.4144159606531078	0.29028312797686157	0.2953009113700306
sample_5170	0.3476507869918354	0.32543115687993535	0.32691805612822933
sample_5171	0.042021416716091574	0.2521986211684789	0.7057799621154296
sample_5172	0.3638656121286875	0.34147371462409953	0.29466067324721296
sample_5173	0.4130665986775353	0.4070944838257369	0.17983891749672776
sample_5174	0.2904528287267868	0.38653289413885034	0.3230142771343628
sample_5175	0.38383223936834493	0.4054684135508052	0.21069934708084986
sample_5176	0.40036490902912736	0.3073601675671846	0.292274923403688
sample_5177	0.0993129325617264	0.4061202278872717	0.4945668395510019
sample_5178	0.3500649527024235	0.07406311428720441	0.5758719330103721
sample_5179	0.35210758937320813	0.24877844071941885	0.3991139699073729
sample_5180	0.30139076089261263	0.21544445661026784	0.4831647824971195
sample_5181	0.7803522325909916	0.1824918912350076	0.037155876174000714
sample_5182	0.2745572593635121	0.3103382659527313	0.41510447468375666
sample_5183	0.8256768373547468	0.010191974649923514	0.16413118799532964
sample_5184	0.2884361195759363	0.2754277543621507	0.4361361260619131
sample_5185	0.09286423100873305	0.5617153635926659	0.34542040539860097
sample_5186	0.48807268602242604	0.3092960889124562	0.20263122506511777
sample_5187	0.15975597575271683	0.4170423346800918	0.42320168956719134
sample_5188	0.20887925376494193	0.42054207804781407	0.370578668187244
sample_5189	0.6954688495397532	0.18329608624590454	0.12123506421434237
sample_5190	0.37432269541190527	0.37762279456661035	0.24805451002148443
sample_5191	0.34910956148071376	0.3528504718964207	0.29803996662286564
sample_5192	0.4792150186116199	0.04533696114180123	0.4754480202465789
sample_5193	0.11563935267116054	0.5475346067898212	0.33682604053901827
sample_5194	0.4156052907028833	0.3016226970288638	0.2827720122682529
sample_5195	0.3148803817782106	0.311904246457775	0.3732153717640144
sample_5196	0.5562954275975863	0.023081104106596875	0.42062346829581676
sample_5197	0.28531026482251726	0.3338835530865117	0.38080618209097117
sample_5198	0.39821687669595285	0.4810340863292741	0.12074903697477307
sample_5199	0.26851208906562607	0.5531668942388932	0.17832101669548084
sample_5200	0.2419867833769063	0.16786706510428986	0.5901461515188038
sample_5201	0.4228717998391466	0.3610344074087127	0.21609379275214075
sample_5202	0.6906303151089955	0.11366319431027806	0.1957064905807264
sample_5203	0.34391716596108923	0.4586645579501678	0.19741827608874296
sample_5204	0.16692759285522962	0.2631836363527905	0.5698887707919799
sample_5205	0.41768162427089617	0.15164770344357872	0.4306706722855251
sample_5206	0.0929273735911581	0.3237943465813411	0.5832782798275008
sample_5207	0.34635708329988885	0.2793539748936542	0.37428894180645694
sample_5208	0.5703417109759987	0.1271089269087921	0.30254936211520933
sample_5209	0.3290515333906763	0.21081918682448514	0.46012927978483864
sample_5210	0.06797053453465829	0.27986586720412193	0.6521635982612197
sample_5211	0.3404404246758636	0.6095550009696766	0.050004574354459916
sample_5212	0.6715345570712692	0.2551851606952949	0.07328028223343591
sample_5213	0.40310604538109884	0.5130772121587733	0.08381674246012785
sample_5214	0.04722635660665844	0.6653414624309174	0.2874321809624242
sample_5215	0.09934171027838283	0.4564634914247149	0.4441947982969023
sample_5216	0.460512020075618	0.325906384617055	0.213581595307327
sample_5217	0.26743771315234155	0.5056189392480899	0.22694334759956872
sample_5218	0.17635296913157325	0.5529480441602957	0.27069898670813086
sample_5219	0.045897358223439724	0.32475908318764085	0.6293435585889194
sample_5220	0.5036329536179821	0.2943952930156922	0.2019717533663256
sample_5221	0.4552101261649845	0.3112561975768899	0.23353367625812568
sample_5222	0.693650131570783	0.1970192871937615	0.10933058123545542
sample_5223	0.8551833095531084	0.05564029811158215	0.0891763923353095
sample_5224	0.28303174092485395	0.6476322596930432	0.06933599938210296
sample_5225	0.4126591900833123	0.10754527670324204	0.47979553321344565
sample_5226	0.1772684152467742	0.3262419669439844	0.4964896178092414
sample_5227	0.1080138351041235	0.3723638138014787	0.5196223510943977
sample_5228	0.38309016311544686	0.415349607456992	0.2015602294275612
sample_5229	0.7017596325270467	0.16777577396693893	0.1304645935060144
sample_5230	0.5232621468810854	0.18830499370634254	0.288432859412572
sample_5231	0.38472840830967436	0.5277326806896445	0.0875389110006811
sample_5232	0.5536244481736892	0.18069612694384266	0.26567942488246826
sample_5233	0.35445621018664875	0.06417040591649593	0.5813733838968553
sample_5234	0.3339573483766059	0.33365906219924835	0.33238358942414586
sample_5235	0.16031187059473337	0.32278092017218846	0.5169072092330782
sample_5236	0.30115735622448314	0.5104322216881014	0.18841042208741546
sample_5237	0.5187656818195894	0.008438822030340501	0.4727954961500701
sample_5238	0.2940802650819728	0.42450638723342193	0.2814133476846053
sample_5239	0.19603873140986072	0.48224416657115216	0.32171710201898707
sample_5240	0.3793355853467415	0.20116007332777172	0.4195043413254868
sample_5241	0.13969451522533377	0.15073081516750603	0.7095746696071602
sample_5242	0.07485628543357338	0.41054992966381654	0.5145937849026101
sample_5243	0.2157884863271482	0.37893685646872366	0.40527465720412814
sample_5244	0.3674415848449577	0.6205547780523198	0.01200363710272255
sample_5245	0.1479926496683467	0.5795967261276065	0.27241062420404694
sample_5246	0.2803802916226634	0.38362466735745593	0.33599504101988054
sample_5247	0.24038740008417217	0.3652521122430835	0.3943604876727444
sample_5248	0.4635676519161129	0.41938323317291	0.11704911491097704
sample_5249	0.3808940108176738	0.4711984935294337	0.14790749565289257
sample_5250	0.46494032230833526	0.3368574522327752	0.19820222545888952
sample_5251	0.3888852881544732	0.39206910043346843	0.21904561141205836
sample_5252	0.5159672279438662	0.3811524832365804	0.10288028881955344
sample_5253	0.3560348598653099	0.2458550631509856	0.3981100769837045
sample_5254	0.4547723498613172	0.3762426141729046	0.16898503596577819
sample_5255	0.07520608346643254	0.6107335292137992	0.31406038731976826
sample_5256	0.5621683586632993	0.006840105445756269	0.4309915358909444
sample_5257	0.10008619432017864	0.32275065385574464	0.5771631518240767
sample_5258	0.8327583557819466	0.060610717203142525	0.1066309270149109
sample_5259	0.4728153186180641	0.18460827853107115	0.34257640285086477
sample_5260	0.28915537577508754	0.2778545188772797	0.43299010534763277
sample_5261	0.45981918613400624	0.41701101659899276	0.12316979726700096
sample_5262	0.13896299979541268	0.6837093293637762	0.1773276708408111
sample_5263	0.23112948305396952	0.20576095045651316	0.5631095664895173
sample_5264	0.4778622935368792	0.4418625372934721	0.0802751691696487
sample_5265	0.0832804240939537	0.5107373490789554	0.405982226827091
sample_5266	0.03370630697656188	0.574189310993874	0.39210438202956416
sample_5267	0.2299386437073985	0.13770998979265522	0.6323513664999464
sample_5268	0.4860720684786293	0.32565485457775345	0.18827307694361733
sample_5269	0.15703063600704414	0.08312708155793153	0.7598422824350244
sample_5270	0.33528461657032266	0.5247424014459522	0.13997298198372518
sample_5271	0.36559168683868204	0.28721392604333745	0.3471943871179806
sample_5272	0.10660199909286056	0.2024832350791494	0.69091476582799
sample_5273	0.016826469050261972	0.36513209886799425	0.6180414320817438
sample_5274	0.16376615990592605	0.5183425690980336	0.3178912709960405
sample_5275	0.22577762063799095	0.5070926793568763	0.26712970000513275
sample_5276	0.5070268647994809	0.41509492258852243	0.07787821261199664
sample_5277	0.4785696943301663	0.1578522082083283	0.36357809746150543
sample_5278	0.2929081083723634	0.3200005201829361	0.38709137144470046
sample_5279	0.35188624669122276	0.24101304066066803	0.4071007126481092
sample_5280	0.02320632052227073	0.7795252203735785	0.19726845910415086
sample_5281	0.41282490880245387	0.1768265719035707	0.41034851929397537
sample_5282	0.28652302499505017	0.15435013568806077	0.5591268393168891
sample_5283	0.634881811600966	0.22322415238830368	0.1418940360107303
sample_5284	0.44250104706543913	0.1962125694695325	0.3612863834650284
sample_5285	0.4692487163483928	0.22829019800106454	0.30246108565054247
sample_5286	0.6615862164838805	0.018810063307109545	0.31960372020900996
sample_5287	0.3187326965915864	0.3477528378263969	0.33351446558201675
sample_5288	0.270265762873482	0.16030863948688412	0.569425597639634
sample_5289	0.49814104707300794	0.34788580939272995	0.1539731435342621
sample_5290	0.2936529870959446	0.5353107144453358	0.17103629845871968
sample_5291	0.7454988485284109	0.08918406018754088	0.1653170912840484
sample_5292	0.27378919347009906	0.24679016538891835	0.4794206411409826
sample_5293	0.048135670631743864	0.6078784630441679	0.34398586632408823
sample_5294	0.5615495202840183	0.3329104171019634	0.10554006261401845
sample_5295	0.3098810062577494	0.2985925528084421	0.39152644093380856
sample_5296	0.5833638741637592	0.15358613625637543	0.26304998957986536
sample_5297	0.6387020968353618	0.12707806066104296	0.2342198425035952
sample_5298	0.7922966256731478	0.10921217538485938	0.09849119894199275
sample_5299	0.3800461525377147	0.47272268740653134	0.14723116005575398
sample_5300	0.350882873764922	0.28077340334789347	0.3683437228871844
sample_5301	0.30997250077546373	0.6645278643555911	0.025499634868945156
sample_5302	0.04526100282891104	0.14685803404069886	0.8078809631303902
sample_5303	0.240005063085867	0.39453765403065433	0.36545728288347873
sample_5304	0.3246310307352472	0.4176397394593369	0.2577292298054159
sample_5305	0.4715082986257456	0.07022876229370476	0.45826293908054955
sample_5306	0.3365990373548644	0.27949191242771393	0.38390905021742167
sample_5307	0.2002390138273269	0.34727164734919047	0.45248933882348263
sample_5308	0.18465234872897185	0.21625184896922223	0.599095802301806
sample_5309	0.3870392009556451	0.24067436995439284	0.372286429089962
sample_5310	0.2170959322988876	0.43025955683966927	0.3526445108614431
sample_5311	0.38141776399885524	0.29693980004897225	0.3216424359521724
sample_5312	0.640245824296865	0.24461384603183198	0.1151403296713031
sample_5313	0.03346848377068435	0.1993207640520075	0.767210752177308
sample_5314	0.5371782421403614	0.09445054128010608	0.3683712165795326
sample_5315	0.14838627647489666	0.27950114628258654	0.5721125772425169
sample_5316	0.30634978729551776	0.5033419168168966	0.19030829588758566
sample_5317	0.46236889364067363	0.2924471061458544	0.24518400021347195
sample_5318	0.4417321685880739	0.16378651832394633	0.39448131308797985
sample_5319	0.04659379812790619	0.3442096131474361	0.6091965887246578
sample_5320	0.5117317284473324	0.40630003045129354	0.08196824110137407
sample_5321	0.5022624445265144	0.2900903011805961	0.20764725429288958
sample_5322	0.012341070869572437	0.5637324583698109	0.4239264707606166
sample_5323	0.02043545318813949	0.4177672252373236	0.5617973215745369
sample_5324	0.4922671686896852	0.433581718841235	0.07415111246907982
sample_5325	0.1868904596902288	0.7801155023275343	0.032994037982236823
sample_5326	0.5531782842517836	0.21906363010198074	0.22775808564623568
sample_5327	0.35399433846599915	0.379130556246901	0.2668751052870999
sample_5328	0.3050958895176039	0.5115018038271757	0.18340230665522037
sample_5329	0.32211074361447484	0.25541104660316416	0.422478209782361
sample_5330	0.15215672119675078	0.42721328569547223	0.420629993107777
sample_5331	0.6142542876488023	0.32208836271038016	0.06365734964081766
sample_5332	0.2756564379610892	0.3899211399645669	0.33442242207434403
sample_5333	0.12432869055092952	0.25790372161316544	0.617767587835905
sample_5334	0.2116401682840752	0.2515627087578695	0.5367971229580553
sample_5335	0.2728748699842852	0.5555913642439144	0.17153376577180038
sample_5336	0.41194708167401256	0.011485145884936841	0.5765677724410506
sample_5337	0.40760047794686927	0.39681675954899465	0.195582762504136
sample_5338	0.3836886482526089	0.22387220663953095	0.39243914510786004
sample_5339	0.22935207318757747	0.43507758532435736	0.3355703414880652
sample_5340	0.3440763755371098	0.6378682382524546	0.018055386210435457
sample_5341	0.4407679826774422	0.08343111560823918	0.4758009017143186
sample_5342	0.3272207389760134	0.4059242712623131	0.2668549897616736
sample_5343	0.20422988034775127	0.38735596216026574	0.40841415749198295
sample_5344	0.2818105372654617	0.2700698470526903	0.44811961568184805
sample_5345	0.20503104001474493	0.43581318124687796	0.35915577873837706
sample_5346	0.18542167668442944	0.2814440992786586	0.5331342240369119
sample_5347	0.48622584307982714	0.25416663160664893	0.25960752531352405
sample_5348	0.6396975353463659	0.23888778921037937	0.12141467544325472
sample_5349	0.49086629520647296	0.19764057952534633	0.3114931252681807
sample_5350	0.32926020035272197	0.4909963637308788	0.17974343591639907
sample_5351	0.20244441589543838	0.28916989896229073	0.508385685142271
sample_5352	0.29138244504784316	0.3470949924670818	0.36152256248507486
sample_5353	0.4299386258838749	0.4376191705675452	0.13244220354857994
sample_5354	0.3895823722102323	0.43777983217103755	0.1726377956187303
sample_5355	0.430835599397218	0.29221880116142684	0.27694559944135516
sample_5356	0.5167331192353335	0.3394621333630864	0.14380474740158014
sample_5357	0.3951999459212853	0.4498755705176591	0.15492448356105565
sample_5358	0.3074167376696668	0.36445338621058054	0.32812987611975264
sample_5359	0.0640377830877501	0.20666786825914665	0.7292943486531033
sample_5360	0.07776632456773964	0.5893719231032094	0.33286175232905096
sample_5361	0.45158377762967267	0.09455276252981926	0.4538634598405081
sample_5362	0.011274876670640092	0.13298729395535178	0.8557378293740081
sample_5363	0.4920785418467804	0.11294939781695966	0.39497206033625987
sample_5364	0.1949946427579143	0.43349831106213244	0.3715070461799533
sample_5365	0.4255776342011014	0.3794712820466498	0.19495108375224873
sample_5366	0.04393079707871883	0.4946289824362236	0.4614402204850575
sample_5367	0.3280093425845339	0.5605899468824413	0.11140071053302475
sample_5368	0.3332800207804797	0.21910319201295522	0.447616787206565
sample_5369	0.49682010707370833	0.06155069607079403	0.4416291968554976
sample_5370	0.05819427664151454	0.5184800792404302	0.42332564411805523
sample_5371	0.5057241854067314	0.24839341092681658	0.24588240366645217
sample_5372	0.4312994811327252	0.2873729375062193	0.2813275813610555
sample_5373	0.22838846919811887	0.40017079730194594	0.3714407334999352
sample_5374	0.45124033341661385	0.4449372799245022	0.10382238665888402
sample_5375	0.40869237719729484	0.25294734229726584	0.33836028050543926
sample_5376	0.46721737402695285	0.4232229201453763	0.1095597058276708
sample_5377	0.2302423693950513	0.4250827097215636	0.344674920883385
sample_5378	0.41623121350374376	0.40681332231165346	0.17695546418460278
sample_5379	0.3283215044387228	0.5523951507289186	0.1192833448323584
sample_5380	0.3499549445231137	0.3824098604509911	0.2676351950258952
sample_5381	0.14773404372885887	0.35861261225635105	0.49365334401479005
sample_5382	0.45547343824964753	0.1974335804125452	0.34709298133780725
sample_5383	0.516392742393754	0.3964894021420879	0.08711785546415805
sample_5384	0.520713373070092	0.27410579992038714	0.20518082700952076
sample_5385	0.5585332261449534	0.0029812408343560834	0.43848553302069065
sample_5386	0.3724686461864142	0.37174561172145026	0.25578574209213545
sample_5387	0.6928544927802974	0.302501739738247	0.004643767481455441
sample_5388	0.26155680113030577	0.38393037814943143	0.3545128207202628
sample_5389	0.22723221995161935	0.3885268335297593	0.3842409465186214
sample_5390	0.42953386615332967	0.23596980855813088	0.3344963252885395
sample_5391	0.8312588600848482	0.07207193962804741	0.09666920028710442
sample_5392	0.49749347813696637	0.03048501037953232	0.4720215114835013
sample_5393	0.1494908430007803	0.4706428543437203	0.37986630265549937
sample_5394	0.5062017273430952	0.28720621257206724	0.2065920600848376
sample_5395	0.25700711613177746	0.39027792972610154	0.3527149541421209
sample_5396	0.5778078020298285	0.14926050195718255	0.2729316960129889
sample_5397	0.013375102797775386	0.39008348257911374	0.5965414146231108
sample_5398	0.3376400082960738	0.4139521102873489	0.24840788141657716
sample_5399	0.005732306278725631	0.28504066610895196	0.7092270276123224
